sentence,sentiment
 일본의 아사다 마오는 은메달 안도 미키는 동메달 후보로 예상했습니다,0.18038950860500336
 한국 선수단의 예상 메달수는금메달 5개 은메달 5개 동메달 3개로 잡았고순위는 종합 8위로 점쳤습니다,0.9742981791496277
 라이벌 아사다 마오와 안도 미키이상 일본는 각각 은메달과 동메달 후보로 꼽혔다,0.662436842918396
 AP통신은 여자 쇼트트랙 이은별19·연수여고이 1500ｍ 은메달 여자 3000ｍ 계주 역시 2위에 머물 것으로 전망했다,0.19342835247516632
 또 남자 쇼트트랙의 성시백23·용인시청은 500ｍ와 1000ｍ에서 각각 은메달과 동메달을 이호석24·고양시청은 1500ｍ에서 동메달을 보태 한국이 금메달 5개 은메달 3개 동메달 3개로 종합순위 8위에 오를 것으로 내다봤다,0.7365553379058838
 한국은 금메달 5개 은메달 3개 동메달 3개로 종합순위 8위에 오를 것으로 전망됐다,0.9642075896263123
 여자는 1500m이은별와 3000m계주에서 은메달만 2개 딴다,0.06408447027206421
 남자 500m와 1000m에서 성시백23·용인시청이 은메달과 동메달을 추가하고 1500m에서는 이호석24·고양시청이 동메달을 딴다,0.3273426592350006
 2006 토리노 동계 올림픽에서는 2개의 금메달과 4개의 은메달 5개의 동메달만을 획득했을 뿐이었다,0.7519086003303528
 또한 스키에는 취약한 모습을 보여주던 중국이지만 마찬가지로 2006 토리노 동계 올림픽에서 남자 프리스타일 에어리얼 스키 종목으로 역사상 첫 금메달을 한 오펑 선수가 따낸 바 있고 여자부에서는 리 니나 선수가 은메달을 따기도 했다,0.9907788038253784
  한국은 금메달 5 은메달 3 동메달 3개로 종합순위 8위에 오를 것으로 전망됐다,0.9793930053710938
 명실상부한 세계 최고의 선수였지만 올림픽 금메달과는 인연이 없었던 오서는 두 번의 올림픽에 출전해 모두 은메달 획득에 만족해야 했다,0.04400243982672691
 반면 여자 쇼트트랙은 1500ｍ의 이은별19 연수여고과 3000ｍ계주 등에서 은메달 2개를 따내는 데 그칠 것으로 예상했다,0.5072454810142517
 한국은 성시백23 용인시청이 쇼트트랙 남자 500ｍ와 1000ｍ에서 각각 은메달과 동메달을 따고 이호석24 고양시청이 쇼트트랙 남자 1500ｍ에서 동메달을 보태 총 금메달 5개 은메달 3개 동메달 3개로 종합순위 8위에 오를 것으로 전망됐다,0.8154587745666504
  1992년 알베르빌 동계올림픽 은메달리스트인 리옌 감독은 미국 대표팀을 맡아 2006년 토리노 동계올림픽에서 아폴로 안톤 오노의 금메달을 이끌어냈다,0.9387288689613342
 u3000  한편 미국 AP통신도 1일한국시간 피겨여왕 김연아 효자 종목 쇼트트랙 대표팀 한국 스피드 스케이팅의 맏형 이규혁 등을 금메달 기대주로 꼽으며 한국이 금메달 3개 은메달 3개 동메달 2개를 딸 것이라고 분석했다．  이지석기자 moami153 RELATEDARTICLESTART  관련기사아사다 마오 나와 김연아는 운명일지도… 아마발언대 김기찬 대한양궁협회 부회장 한국양궁 세트제 도입에 무너지지 않는다 양궁대표팀 고교궁사들 나도 박경모 박성현처럼 서리나 윌리엄스 관객의 응원이 나를 자극해 우승  RELATEDARTICLEEND 토토프로토 전경기 전문가 예상평 실시간 스코어 속보는 휴대폰열고 22365NATEmagicⓝezi 접속  대한민국 스포츠 연예 뉴스의 중심 스포츠서울닷컴 Copyrighs ⓒ 스포츠서울닷컴 무단 전재 및 재배포 금지기사제공  스포츠서울닷컴 기자 카드  본문 내 기자 정보  카피라이트 배너 Copyrigh ⓒ 스포츠서울닷컴,0.9962259531021118
AP통신은 한국 여자 쇼트트랙이 1500m와 3000m에서 은메달을 따는데 그칠 것이라며 다소 냉정한 평가를 내렸다,0.03074631839990616
 u300082년 뉴델리 아시안게임 100m 은메달,0.7593190670013428
 그래도 은메달은 은메달이었다,0.09323213249444962
 생각지도 못한 은메달 땄지요 군대 해결했지요 더 바랄 게 없더라고요,0.9869644045829773
 반면 여자 쇼트트랙은 1500ｍ의 이은별19과 3000ｍ계주 등에서 은메달 2개를 따내는 데 그칠 것으로 예상됐다,0.29491695761680603
 기사에 따르면 한국은 성시백23이 쇼트트랙 남자 500ｍ와 1000ｍ에서 각각 은메달과 동메달을 이호석24이 쇼트트랙 남자 1500ｍ에서 동메달을 보태 금메달 5개 은메달 3개 동메달 3개로 종합순위 8위에 오를 것으로 전망된다,0.9533637762069702
 반면 여자 쇼트트랙은 1500ｍ의 이은별19ㆍ연수여고과 3000ｍ계주 등에서 은메달 2개를 따는 데 그칠 것으로 예상했다,0.03792119398713112
  한국은 성시백23ㆍ용인시청이 쇼트트랙 남자 500ｍ와 1000ｍ에서 각각 은메달과 동메달을 이호석24ㆍ고양시청이 쇼트트랙 남자 1500ｍ에서 동메달을 보태 금메달 5개 은메달 3개 동메달 3개로 종합순위 8위에 오를 것으로 전망됐다,0.9019376039505005
  그리고 1992년 제16회 프랑스 알베르빌 대회에서 스피드 스케이팅 남자 1000m에서 김윤만이 역사적인 은메달을 처음 목에 걸었고 2006년 제20회 이탈리아 토리노 동계올림픽에서 이강석이 500m에서 동메달을 획득했다,0.9062044024467468
