sentence,sentiment
예  아니오닫기  구독자응원수  도쿄2020황선우 자유형 100m 아시아신기록…결승 진출 쾌거 도쿄2020펜싱 여자 에페단체 9년만에 올림픽 은메달 수확종합 카피라이트 배너 Copyrigh ⓒ 뉴시스,0.8654720783233643
  2004년 아테네 대회부터 2016년 리우 대회까지 네 번이나 올림픽 무대를 밟아 금메달 4개와 은메달 2개를 따낸 ‘사격 리빙 레전드’인 진종오는 이번 올림픽에 참가하는 선수 중 최연장자이자 최다 올림픽 참가자다,0.9983099699020386
 진천  연합뉴스 진종오는 2004년 아테네 대회 50m 권총 은메달을 시작으로 2008년 베이징 대회 50m 권총 금메달과 10m 공기권총 은메달 2012년 런던 대회 50m 권총 10m 공기권총 금메달 2016년 리우 대회 50m 권총 3연패 등의 역사를 썼다,0.9740895628929138
  BTS 버터 도쿄올림픽 온라인 팀코리아하우스에 울려퍼진다 도쿄NOW 적수가 없다 女양궁 8강 이어 4강도 여유롭게 돌파…벨라루스 잡고 은메달 확보도쿄 SS현장 카피라이트 배너 Copyrigh ⓒ 스포츠서울,0.9953625202178955
예  아니오닫기  구독자응원수  도쿄2020황선우 자유형 100m 아시아신기록…결승 진출 쾌거 도쿄2020펜싱 여자 에페단체 9년만에 올림픽 은메달 수확종합 카피라이트 배너 Copyrigh ⓒ 뉴시스,0.8654720783233643
 2018년 아시안게임에서 은메달을 딴 우상혁 연합뉴스 자료사진 1996년 애틀랜타 남자 높이뛰기에서 이진택은 8위에 올라 한국 육상 트랙필드 선수 사상 최고 성적을 냈다,0.9025973677635193
  그러나 우상혁은 2018년 자카르타·팔렘방 아시안게임에서 2ｍ28을 뛰어 은메달을 목에 걸었다,0.648513913154602
예  아니오닫기  구독자응원수  도쿄2020황선우 자유형 100m 아시아신기록…결승 진출 쾌거 도쿄2020펜싱 여자 에페단체 9년만에 올림픽 은메달 수확종합 카피라이트 배너 Copyrigh ⓒ 뉴시스,0.8654720783233643
  영상 황선우 아시아 新 깼다…자유형 100m 결승행 태권도 이다빈 은메달 확보…여자 67㎏ 초과급 결승 진출 카피라이트 배너 Copyrigh ⓒ SBS,0.8736962080001831
 사진대한컬링연맹 제공  팀킴은 국가대표로 선발되어야 2018년 평창대회 은메달에 이은 동계올림픽 2회 연속 출전·입상이라는 목표에 도전할 수 있다,0.9713351726531982
  우상혁은 2018 자카르타·팔렘방 아시안게임에서 2ｍ28을 넘고 은메달을 수확한 바 있다,0.9443362951278687
예  아니오닫기  구독자응원수  도쿄2020황선우 자유형 100m 아시아신기록…결승 진출 쾌거 도쿄2020펜싱 여자 에페단체 9년만에 올림픽 은메달 수확종합 카피라이트 배너 Copyrigh ⓒ 뉴시스,0.8654720783233643
 대한럭비협회는 올림픽 국가대표팀 최종 엔트리에 포함된 13명의 선수와 코칭스태프를 대상으로 메달 획득 시 1인당 금메달 3000만원 은메달 2000만원 동메달 1000만원의 메달 포상금을 수여할 계획이다,0.9580370783805847
 2016년 리우데자네이루 올림픽과 2017년 런던 세계선수권대회에도 출전하며 큰 무대를 경험한 그는 2018년 자카르타·팔렘방 아시안게임에서 2ｍ28로 은메달을 목에 걸었습니다,0.9544824361801147
 그는 2시간1분39초의 마라톤 세계기록을 보유하고 있으며 2004 아테네 올림픽 5000m 동메달 2008 베이징 올림픽 5000m 은메달 등을 수확한 바 있다,0.9831110239028931
  2016년 리우데자네이루 올림픽과 2017년 런던 세계선수권대회에도 출전하며 큰 무대를 경험한 그는 2018년 자카르타·팔렘방 아시안게임에서 2ｍ28로 은메달을 목에 걸었다,0.9450696110725403
 아테네 올림픽 50m 권총에서 은메달로 자신의 이름을 알린 그는 이후 한국 사격의 역사를 바꿔놨다,0.9898702502250671
