sentence,sentiment
 그리스는 금메달리스트에게 19만 유로약 3억원를 주고 은메달 13만 유로 동메달 7만유로의 포상금을 각각 책정했다,0.9107881188392639
 국민체육진흥공단이 책정한 금메달 100만원연금점수 90점 은메달 45만원30점 동메달 30만원20점에 따라 연금 혜택을 받고 연금 점수 상한선110점을 넘으면 금메달의 경우 10점당 500만원씩의 일시 장려금을 받는다,0.6893736720085144
 남자 선수는 별도로 올림픽 동메달 이상 수상자는 병역 특례혜택을 받는다,0.5737183094024658
 대한올림픽위원회KOC는 문화체육관광부가 책정한 메달리스트 포상금금 4만달러 은 2만달러 동 1만2000달러에 일정액을 보태 금메달리스트에게는 총 5만달러 은메달은 2만5천달러 동메달은 1만5천달러를 각각 주기로 했다,0.9371081590652466
  은메달리스트는 250만페소5천700만원를 거머쥘 수 있고 동메달을 따면 1백만페소2천300만원가 돌아간다,0.8873232007026672
 u3000  여 사이클 롱고 7회 연속 올림픽 출전 u3000  나이를 잊은 듯 7회 연속 올림픽에 출전하는 여자 사이클의 지니 롱고50·프랑스가 화제다． 롱고는 1984 LA올림픽 이후 빠짐없이 출전해왔고 1996 애틀랜타올림픽에서 개인도로 금메달을 따내는 등 통산 금 1 은 2 동메달 1개의 메달을 수확했다． 1989년 사이클이 따분해서라는 이유로 잠시 은퇴를 선언하기도 했지만 1년 만에 현역복귀한 뒤에는 20년 가까이 선수생활을 이어가고 있다． 실력도 녹슬지 않아 지난 7월 초 프랑스선수권대회 여자 개인도로와 도로독주에서 2관왕을 차지했다．대한민국 스포츠 연예 뉴스의 중심 스포츠서울닷컴 Copyrighs ⓒ 스포츠서울닷컴 무단 전재 및 재배포 금지기사제공  스포츠서울닷컴 기자 카드  본문 내 기자 정보  카피라이트 배너 Copyrigh ⓒ 스포츠서울닷컴,0.9973911046981812
  평행봉 또는 철봉 금메달에 이어 단체전에서 첫 동메달에도 도전 중인 이 감독은 독일 미국 러시아 등과 경쟁할 것으로 본다,0.7373730540275574
 마이데일리한국 펜싱은 2000년 시드니 올림픽에서 김영호현 국가대표 코치가 플뢰레 부분에서 감격의 금메달을 에페 부분에서 이상기가 동메달을 차지했다,0.9917872548103333
 또 2007년 일본 도쿄 그랑프리대회 여자 플뢰레 부분에서 금메달 2008년 월드컵 펜싱 대회에서 동메달을 차지하면서 실력이 업그레이드 됐다,0.9721527695655823
 그리스는 금메달리스트에게 19만유로한화 3억원를 주기로 했고 은메달 13만유로，동메달 7만유로의 포상금을 각각 책정했다,0.9426573514938354
 러시아는 금메달 5만달러한화 5000만원，은메달 3만달러，동메달 2만달러를 준다,0.6298190951347351
  안방에서 사상 첫 종합우승을 노리는 중국도 4년 전 지불했던 메달 포상금금메달 2만유로，은메달 1만1500유로，동메달 7500유로을 웃도는 금액을 줄 방침이다,0.08270567655563354
  아랍에미리트는 금메달 획득시 포상금 100만디르함27만달러을 지급키로 했고 베트남도 금메달 5000달러은메달 3100달러，동메달 2500달러를 각각 내걸었다,0.9623197913169861
  한국은 국민체육진흥공단이 책정한 금메달 100만원연금점수 90점，은메달 45만원30점，동메달 30만원20점에 따라 연금 혜택을 주고 연금 점수 상한선110점을 넘으면 금메달의 경우 10점당 500만원씩의 일시 장려금을 제공한다,0.2709771394729614
 남자 선수는 별도로 올림픽 동메달 이상 수상시 병역 특례혜택을 받는다,0.8088662624359131
  KOC는 문화체육관광부가 책정한 메달리스트 포상금금 4만달러，은 2만달러，동 1만2000달러에 일정액을 보태 금메달리스트에게는 총 5만달러，은메달은 2만5000달러，동메달은 1만5000달러를 주기로 했다,0.7345516085624695
 유도·탁구단을 운영하는 KRA는 금메달 2억원，은메달 1억원，동메달 5000만원을 주기로 했고 대한펜싱협회 회장사인 SK텔레콤도 소속 선수가 금메달을 따면 단체전과 개인전에 각각 1억원5000만원을 제공한다,0.6919904947280884
 2004년 아테네올림픽을 개최했던 그리스는 금메달리스트에게 19만유로한화 3억원를 주기로 했고 은메달은 13만유로 동메달은 7만유로의 포상금을 각각 지급한다,0.9214496612548828
 스포츠 강국인 러시아도 금메달 5만달러한화 5000만원 은메달 3만달러 동메달 2만달러를 선수들에게 준다,0.9711451530456543
 10개 종목에 14명의 선수가 출전하는 한국은 금메달 2개와 은메달 또는 동메달 1개를 노리고 있다,0.9574082493782043
 2004년 아테네올림픽을 개최했던 그리스는 금메달리스트에게 19만유로한화 3억원를 주기로 했고 은메달은 13만유로 동메달은 7만유로의 포상금을 각각 지급한다,0.9214496612548828
 스포츠 강국인 러시아도 금메달 5만달러한화 5000만원 은메달 3만달러 동메달 2만달러를 선수들에게 준다,0.9711451530456543
선발대로 베이징에 입성한 선수단은 사격에 참가하는 남녀 선수 6명 등 모두 11명으로 이 가운데는 아테네 올림픽 공기권총 동메달리스트 김종수도 포함돼 있습니다,0.9709133505821228
 금메달은 일본 분카패션대학의 마쓰오 미도리 은메달은 독일 에스모드의 테레사 바흘러 동메달은 노르웨이 에스모드의 스티네 파게르비크로젠양이 각각 차지,0.8349305391311646
