sentence,sentiment
  러시아의 세계 투톱인 쿠드랍체바 마문이 금 은메달을 양분한다고 가정했을 때 손연재에게 기대할 수 있는 메달은 동메달 하나뿐이다,0.03732198849320412
  세계 랭킹 5위인 손연재는 동메달 하나를 놓고 우크라이나의 간나 리자트디노바4위 멜리티나 스타뉴타6위 등과 치열하게 경합할 것으로 보인다,0.4052650034427643
  AP통신은 북한이 이번에 금메달 3개 은메달 4개 동메달 2개를 획득할 것으로 점쳤다,0.8773705959320068
예  아니오닫기  구독자응원수  올림픽 남자 사격 김모세 10m 공기권총 결선서 8위…메달 획득 무산 올림픽 재일교포 3세 안창림 사연 많은 무도관서 의미 있는 동메달 카피라이트 배너 Copyrigh ⓒ 뉴스1,0.07856869697570801
 하지만 메달은 1996년 애틀랜타올림픽의 남자단식 동메달이 유일하다,0.165156289935112
 파에스의 아버지는 1972년 뮌헨 올림픽 때 필드하키에서 동메달을 목에 걸었던 베체 파에스다,0.8145831823348999
 지금까지 우리나라가 하계올림픽 대회 첫날 거둔 최고 성적은 4년 전 런던 올림픽의 금 은 동메달 1개씩이다,0.853938639163971
당시 우리나라는 진종오가 사격 남자 10ｍ 공기권총에서 금메달을 따냈고 수영 남자 자유형 400ｍ 박태환이 은메달 양궁 남자 단체전이 동메달을 수확했다,0.7821024060249329
 전통적으로 유럽이 강세인 펜싱에서 이전까지 금·은·동메달 각각 1개였던 한국은 런던에서 금메달 2개 은메달 1개 동메달 3개를 한꺼번에 쓸어담았다,0.995510458946228
 하지만 한국이 런던에서 각각 금메달과 동메달을 딴 남자 사브르 단체전 여자 플뢰레 단체전이 리우올림픽에서는 빠져 메달 수확에 비상이 걸렸다,0.9569838047027588
 야키멘코는 4회 연속 올림픽에 출전하지만 이전까지 2004년 아테네올림픽 사브르 단체전에서 딴 동메달이 전부다,0.04011780768632889
예  아니오닫기  구독자응원수  올림픽 남자 사격 김모세 10m 공기권총 결선서 8위…메달 획득 무산 올림픽 재일교포 3세 안창림 사연 많은 무도관서 의미 있는 동메달 카피라이트 배너 Copyrigh ⓒ 뉴스1,0.07856869697570801
 2010년 광저우 아시안게임에서 동메달을 거머쥐며 국제리듬체조계에 이름을 떨친 손연재는 한국 리듬체조 사상 처음으로 2012년 런던 올림픽 결선에 진출했다,0.9899041056632996
 손연재의 현실적인 목표는 동메달이다,0.12718665599822998
 손연재와 동메달을 놓고 다툴 선수는 간나 리잣디노바23·우크라이나와 멜리티나 스타니우타23·벨라루스다,0.4657386839389801
 펠프스는 은메달 2개 동메달 2개도 획득해 총 22개의 올림픽 메달을 보유하고 있다,0.9968865513801575
예  아니오닫기  구독자응원수  올림픽 황선우 자유형 100ｍ 결승서 5위…아시아인 69년만의 최고성적 올림픽 태권도 이대훈 패자부활전으로…3승해야 동메달 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.1249721497297287
  AP는 이대훈이 은메달 김태훈이 동메달을 따낼 것으로 전망했습니다,0.6486481428146362
  우하람은 2014년 인천 아시안게임에서는 동메달을 따냈고 2015년 러시아 카잔에서 열린 세계선수권대회에서는 결선까지 진출한 바 있다,0.8810936212539673
 종주국답게 한국은 2012년 런던 올림픽까지 금메달 10개 은메달 2개 동메달 2개를 거둬들였다,0.9653413891792297
  1992년 바르셀로나 올림픽 때 처음 출전했던 파에스는 그후 모든 올림픽에 출전했으나 1996년 애틀랜타올림픽의 남자단식 동메달이 올림픽에서 목에 건 유일한 메달이다,0.980328381061554
  파에스의 아버지는 1972년 뮌헨 올림픽 때 필드하키에서 동메달을 목에 걸었던 베체 파에스다,0.8145831823348999
  1996년 애틀랜타올림픽은 3위 결정전을 통해 이전까지 공동으로 수여했던 동메달을 한 명에게 주게 된 첫 대회다,0.9919037222862244
 금은메달은 각각 812개씩 만들었고 동메달은 864개를 준비했다,0.9016087055206299
 전통적으로 유럽이 강세인 펜싱에서 이전까지 금·은·동메달 각각 1개였던 한국은 런던에서 금메달 2개 은메달 1개 동메달 3개를 한꺼번에 쓸어담았다,0.995510458946228
 하지만 한국이 런던에서 각각 금메달과 동메달을 딴 남자 사브르 단체전 여자 플뢰레 단체전이 리우올림픽에서는 빠져 메달 수확에 비상이 걸렸다,0.9569838047027588
 야키멘코는 4회 연속 올림픽에 출전하지만 이전까지 2004년 아테네올림픽 사브르 단체전 딴 동메달이 전부다,0.029924141243100166
  2012년 런던올림픽에서 한국 축구 사상 첫 동메달을 수확한 세대가 대표팀 주축이 됐지만 무기력한 모습으로 1무 2패에 그치며 조별 예선에서 탈락해서다,0.0024210393894463778
 박세리 한국 여자골프 대표팀 감독 역시 금은동메달을 모두 가져오고 싶다며 다부진 각오를 밝혔다,0.9601836800575256
 이어 대한골프협회KGA는 선수들을 독려하기 위해 금메달 포상금으로 3억원 은메달 1억5000만원 동메달은 1억원을 내걸었다,0.7531552314758301
예  아니오닫기  구독자응원수  연합뉴스 입니다  올림픽 양궁 막내 안산 3관왕 기회 획득…올림픽 기록으로 예선 1위 올림픽 동메달 따고 흐느낀 안바울 주변분들 덕분에 반성하고 일어나 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.4345831573009491
 런던올림픽에서는 은메달에 그쳤지만 당시 금메달과 동메달을 획득한 러시아의 마리야 사비노바와 에카테리나 포이스토고바가 도핑 의혹으로 올림픽에 참가하지 않아 이변이 없는 한 금메달은 세메냐의 몫이 될 것으로 보인다,0.4292145073413849
