sentence,sentiment
 이번 대회를 끝으로 선수생활 은퇴를 선언한 허승욱33ㆍ지산리조트은 40초66으로 동메달을 목에 걸며 노장 투혼을 발휘하기도 했다,0.6651333570480347
 한편 이번 대회를 끝으로 22년 선수생활을 마감하는 허승욱40초66은 동메달을 건졌다,0.5399056077003479
허승욱 고별무대 값진 동메달,0.9852467775344849
 한국 남자 알파인 스키의 간판인 강민혁용평리조트이 이름값을 했고 은퇴를 선언한 왕년의 ‘스키 지존’ 허승욱지산리조트은 고별 무대에서 값진 동메달을 땄다,0.8916088342666626
  동계체전에서만 무려 43개의 금메달을 땄던 허승욱도 34세의 많은 나이에도 녹슬지 않은 기량을 뽐내며 동메달을 목에 걸어 은퇴 무대를 뜻깊게 장식했다,0.9912716746330261
 은퇴를 선언한 왕년의 ‘스키 지존’ 허승욱34·지산리조트은 고별무대에서 값진 동메달을 땄다,0.24408993124961853
 함께 토리노올림픽에 출전할 동료 김형철강원랜드이 2위40초50를 차지했고 이번 대회를 끝으로 22년 선수생활을 마감하는 허승욱40초66은 동메달을 건졌다,0.9315959811210632
허승욱 값진 銅종합,0.998221218585968
 평창연합뉴스한국 알파인 스키의 간판선수  강민혁용평리조트이 제87회 동계체전에서 금빛 질주로 이름값을 했고 은퇴를 선언한  허승욱지산리조트은 고별 무대에서 값진 동메달을 땄다,0.9901871681213379
40초50이 2위를  차지했고 이번 대회를 끝으로 22년 선수생활을 마감하는  허승욱40초66은  동메달을 건졌다,0.5746169686317444
  동계체전에서만 무려 43개의 금메달을 사냥했던 허승욱도 34세의 많은 나이에도 녹슬지 않은 기량을 뽐내며 동메달을 따 은퇴 무대를 뜻깊게 장식했다,0.9878414273262024
‘알파인 스키’ 허승욱 은퇴경기서 銅,0.8342558145523071
 한국 알파인 스키의 ‘간판’ 허승욱34·지산리조트이 은퇴무대에서 값진 동메달을 따냈다,0.97092604637146
지산리조트은 1일 강원도 평창 보광휘닉스파크에서 열린 남자일반부 슈퍼대회전에서 동메달을 딴 뒤 은퇴 심경을 이같이 밝혔다,0.061806339770555496
허승욱 값진 동메달,0.9554393887519836
 강민혁 날았다 평창연합뉴스한국 남자 알파인 스키의 간판 선수인강민혁용평리조트이 제87회 동계체전에서 금빛 질주로 이름값을 했고 은퇴를 선언한  왕년의  스키 지존 허승욱지산리조트은 고별 무대에서 값진 동메달을 땄다,0.9832792282104492
40초50이 2위를 차지했고 이번 대회를 끝으로 22년 선수생활을 마감하는 허승욱40초66은 동메달을 건졌다,0.5746169686317444
  동계체전에서만 무려 43개의 금메달을 사냥했던 허승욱도 34세의 많은 나이에도 녹슬지 않은 기량을 뽐내며 동메달을 따 은퇴 무대를 뜻깊게 장식했다,0.9878414273262024
한국은 쇼트트랙이 정식 종목으로 채택된 1992년 알베르빌 대회에서 금메달 2개와 동메달 1개를 따냈고 이후 1994년 릴레함메르금4·은1·동1와 1998년 나가노금3·은1·동2 대회까지 꾸준한 성적을 내왔다,0.9965673685073853
 이후 1994년 릴레함메르 대회에서 쇼트트랙에서만 금메달 4개와 동메달 1개를 거머쥐며 종합 6위라는 역대 최고 성적을 일궜고 1998년 나가노대회 때는 9위금3은1동2를 차지했다,0.9974005222320557
 이어 2월 독일 인젤에서 열린 2005 세계종목별스피드스케이트선수권대회 여자 500m에서 동메달을 따내며 ‘토리노 유망주’로 언론의 집중조명을 받았다,0.9194017648696899
 현실적으로 왕만리의 벽을 넘기는 어렵지만 동메달 정도는 기대할 수 있다,0.07830385863780975
알파인 허승욱 은퇴무대 銅,0.8823176026344299
 알파인 스키의 간판 강민혁용평리조트이 금메달로 이름값을 했 고 22년 선수생활을 접는 허승욱지산리조트은 동메달로 은퇴무 대를 뜻깊게 장식했다,0.7873836159706116
 이 경기서  허승욱은 40초66의 기록으로 3위 동메달을 건졌다,0.2193843275308609
  이밖에 한국 쇼트트랙 남자 대표팀은 이호석이 1000m와 1500m 동메달 후보로 언급돼 다크 호스로 인정받았다,0.9658875465393066
 이밖에 1000m에서 진선유가 동메달 후보로 3000m 계주에선 중국에 이어 2위로 평가됐다,0.045995429158210754
은메달을 내준 뒤 동메달에 만족해야 했다,0.002357433782890439
동계체전 허승욱 은퇴무대 동메달 아듀,0.04375904053449631
 스포츠서울 은퇴를 선언한 ‘한국스키의 지존’ 허승욱34·지산리조트이 22년간의 선수생활을 마감하는 무대를 값진 동메달로 장식했다,0.6650460958480835
 허승욱은 10일 개막하는 토리노 동계올림픽 참가를 앞두고 컨디션 조절 차원에서 참가한 국가대표 강민혁40초 32 김형철25·강원랜드·40초 50에 이어 40초66의 기록으로 값진 동메달을 목에 걸었다,0.7950174808502197
허승욱 고별무대 값진 동메달,0.9852467775344849
 한국 알파인 스키의 간판 강민혁용평리조트이 이름값을 했고 은퇴를 선언한 허승욱지산리조트은 고별 무대에서 값진 동메달을 땄다,0.9650758504867554
