sentence,sentiment
  이번 대회에서 베트남 대표 1진이 금메달 6개 은메달 4개 동메달 4개로 종합 1위를 차지했으며 한국 선발팀이 금메달 6개와 은메달 4개 동메달 1개로 그 뒤를 이었다,0.6475339531898499
 지난 2000년 시드니 올림픽에서는 한 체급 올린 52㎏급에서 동메달에 그쳤으나 2001 세계선수권과 다시 한 체급을 올린 2003 세계선수권 57㎏급에서 정상에 올랐다고 소개했다,0.915022611618042
 김영호 선수는 남자 플뢰레 종목에서 금메달을 획득했고 이상기 선수는 남자 에페 종목에서 동메달을 목에 걸었다,0.863888144493103
 금메달 13개 은메달 10개 동메달 13개를  커트라인 으로 보고 있다,0.7207621932029724
 금메달 13개 은메달 10개 동메달 13개를  커트라인 으로 보고 있다,0.7207621932029724
 96애틀랜타올림픽 48㎏급에서 당시 무적행진을 벌이던 다니 료코일본를 꺾고 금메달을 딴 계순희는 지난 2000년 시드니대회에서 52㎏급으로 한 체급 올려 동메달을 획득했다,0.9845030903816223
 96애틀랜타올림픽 48㎏급에서 당시 무적행진을 벌이던 다니 료코일본를 꺾고 금메달을 딴 계순희는 지난 2000년 시드니대회에서 52㎏급으로 한 체급 올려 동메달을 획득했다,0.9845030903816223
 유도 60kg급의 최민호가 2004 아테네올림픽 에서 동메달을 획득 14일 밤한국시간 아노리오시아 올림픽홀에 태극기가 게양되고 있다,0.9534471035003662
 유도 60kg급의 최민호가 2004 아테네올림픽 에서 동메달을 획득 14일 밤한국시간 아노리오시아 올림픽홀에 태극기가 게양되고 있다,0.9534471035003662
 아테네EPA 16일현지시간 그리스 아테네 올림픽 수중 경기 센터에서 열린 남자 수영 200m 자유형 결승전에서 금메달을 얻은 이안 소프호주선수를 동메달에 그친 마이클 펠프스미국 선수가 축하하고 있다,0.8420666456222534
 오늘은 슈퍼 골든데이 대회 5일째인 18일 한국은 확실한 금메달 종목인 양궁을 비롯해 뜻밖의 동메달 획득으로 사기가 오른 사격의 이보나 및 유도 역도 체조 등에 기대를 걸고 있다,0.9331691861152649
 사격 단 1초의 연습도 없이 주종목도 아닌 트랩에서 깜짝 동메달을 딴 이보나가 다시 한번 깜짝쇼를 준비하고 있다,0.011303730309009552
 이보나는 이날 열리는 자신의 주종목 더블트랩에 대비한 실전 훈련 삼아 나선 트랩에서 연장 접전 끝에 한국 클레이 사격 사상 첫 올림픽 결선 진출의 쾌거를 이루더니 동메달까지 목에 건 신데렐라,0.14386382699012756
 여자 사격 트랩 동메달에 이어 더블트랩에서 은메달을 목에 걸면서 일약 스타덤에 오른 이보나,0.45002973079681396
동메달 쾌거,0.9876537919044495
동메달을 차지한 후 시상대에서 손을 흔들고 있다,0.5042073130607605
동메달 쾌거,0.9876537919044495
동메달을 차지하자 관중들이 태극기를  흔들며 환호하고 있다,0.8737899661064148
”  △최유신 집사여자 사격 은동메달리스트 이보나 선수 어머니“모든 것이 하나님의 ‘빽’으로 이뤄졌어요,0.9955861568450928
 여자 사격 트랩 동메달에 이어 더블트랩에서 은메달을 목에 걸면서 일약 스타덤에 오른 이보나,0.45002973079681396
”  △최유신 집사여자 사격 은동메달리스트 이보나 선수 어머니“모든 것이 하나님의 ‘빽’으로 이뤄졌어요,0.9955861568450928
  여자탁구 에이스 김경아대한항공도 여자단식 3·4위전에서 리쟈웨이싱가포르를 역시 41로 꺾고 동메달을 획득했다,0.7345344424247742
 22일 오후 아테네 갈라치 올림픽홀에서 열린 탁구 여자단식 시상식에서  동메달을 딴 김경아오른쪽와 은메달을 딴 북한의 김향미왼쪽선수가 중국 선수와 함께 꽃다발을 들어보이고 있다,0.9344372749328613
 22일 오후 아테네 갈라치 올림픽홀에서 열린 탁구 여자단식 시상식에서  동메달을 딴 김경아오른쪽와 은메달을 딴 북한의 김향미왼쪽선수가 손을 들어 환호하는 관중에게 답례하고 있다,0.7823591828346252
 여자 탁구에서는 김경아가 동메달을 획득했습니다,0.9455549716949463
 김경아는 아테네  갈라치올림픽홀에서 열린 여자단식 34위전에서 싱가포르의 리쟈웨이를 41로 누르고 동메달을 목에 걸었습니다,0.879440188407898
  배드민턴 남자단식 손승모삼성전기는 결승에서 타우픽 히다야트인도네시아에게 0대2로 패했지만 첫 은메달을 획득했고여자복식의 라경민대교눈높이이경원삼성전기조도 동메달을 손에 넣었다,0.8802312016487122
하지만 진통제까지 맞으며 투혼을 불살랐던 손승모는 값진 은메달을 추가했으며 여자 복식의 라경민대교눈높이이경원삼성전기이 동메달을 보태면서 한국 배드민턴은 금1 은2 동1의 성과를 거뒀다,0.43546220660209656
  이로써 한국 탁구는 이번 대회에서 금메달 1개와 은메달 1개여자복식 동메달 1개여자단식의 수확을 올렸다,0.8496648073196411
 동아일보 복싱 홍무원백종섭 잇달아 4강도전  복싱 준준결승에 나서는 홍무원48kg급·상무과 백종섭60kg급·대천체육관은 승리할 경우 동메달을 확보한다,0.9762067198753357
  ▽육상 남자 110m 허들 예선 24일 21시35분 여자장대높이뛰기 결승 25일 2시55분  2003 대구유니버시아드에서 18년 만에 육상 트랙 동메달을 안긴 박태경은 서울올림픽 이후 단 한번도 예선을 통과하지 못한 한국 트랙에 희망의 씨앗을 뿌리겠다는 각오,0.9974908828735352
87로 동메달을 획득한 모리스 그린이 관중들에게  답례하고 있다,0.39721569418907166
  여자탁구 에이스 김경아대한항공도 여자단식 3·4위전에서 리쟈웨이싱가포르를 역시 41로 꺾고 동메달을 획득했다,0.7345344424247742
 2004 아테네 올림픽에서 이탈리아와 동메달을 겨루는 이라크 축구,0.6743044257164001
 이라크가 그동안 올림픽에서 따낸 유일한 메달은 1960년 로마 올림픽 역도에서 따낸 동메달,0.8532039523124695
  하지만 이 경기에서 져 동메달 획득에 실패한다고 해도 이라크의 선전은 충분히 박수 받을 만하다는 것이 외신들의 평가다,0.9065293073654175
 안나 로고우스카폴란드가 4m70으로 동메달,0.7628008723258972
  이에 앞서 육상 여자 포환던지기 금메달리스트 이리나 코르차넨코러시아와 역도 62kg급에서 동메달을 딴 레오니다스 삼파니스그리스도 경기 직후 실시한 검사에서 약물 복용이 적발돼 메달을 박탈당했다,0.07872610539197922
  이라크는 28일 이탈리아와 동메달을 놓고 마지막 대결을 벌인다,0.9222760796546936
 복싱에서는 이미 동메달을 확보한 57kg급 조석환상무과 69kg급 김정주원주시청가 결승 진출에 도전한다,0.9202671647071838
오티의 나이에서 정확히 절반인 캠벨은 이날 결선에서 22초05로 골인해 우승후보였던 미국의 앨리슨 펠릭스18·22초18·세계 주니어 신기록를 제치고 우승하며 100m 동메달에 이은 이번 대회 두 번째 메달을 목에 걸었다,0.9866622090339661
 동아일보 한국 복싱의 간판스타 조석환국군체육부대이 2004 아테네 올림픽에서 동메달에 머물며 사상 첫 올림픽 복싱 남북 대결이 무산됐다,0.5487840175628662
 태국은 27일 현재 여자 역도에서만 금메달 2개와 동메달 2개를  획득했고  여자  태권도에서도 동메달을 추가했다,0.9739493131637573
 태국은 복싱에서 3명의 선수가  준결승전에 진출 동메달을 확보했고 태권도에서도 메달을 더 따낼 것으로 기대된다,0.9846367835998535
 27일 새벽 한국시간 아테네 올림픽스타디움에서 열린 200ｍ 결승에서  미국의 숀 크로퍼드왼쪽가 19초79로 금메달을 따고 버나드  윌리엄스가운데가  은메달 저스틴 게이틀린이 동메달을 따 미국이 금은동을 싹쓸이 했다,0.9213459491729736
올림픽 조석환 복싱 아쉬운 동메달,0.09099925309419632
 한국 복싱의 간판스타 조석환국군체육부대이 아테네올림픽에서 동메달에 머 물러 사상 첫 올림픽 복싱 남북 대결이 무산됐다,0.26932069659233093
신 단장과 그란디 회장은 만일 햄이 금메달을 양보할 경우 양태영이 금메달리 스트가 되고 햄은 은메달 그리고 2위를 차지했던 김대은이 동메달로 바뀌는 것 에 대해 어느 정도 양해가 이뤄진 것으로 알려졌다,0.4629894196987152
경희대은 태권도 68kg급에서 동메달을 추가했다,0.7152402997016907
준결승에서 한국킬러 베네코할 하디이란에 분패한 송명섭은 패자전에서  타메르 후세인이집트을 누른 뒤 동메달 결정전에서 디우구 실바브라질를 1 27로 꺾고 3위에 올랐다,0.42942848801612854
 하지만 3위전에서 끝까지 선전해 올림픽 첫 출전에 값진 동메달을 얻어냈습니다,0.8497992753982544
 복싱에서는 조석환과 김정주 선수가 모두 준결승전에서 패해 아쉽게 동메달에 머물렀습니다,0.13517947494983673
복싱조석환 銅… 남북대결 무산,0.21032944321632385
 한국 복싱의 간판스타 조석환국군체육부대·사진이 동메달에 머물러 사상 첫 올림픽 복싱 남북 대결이 무산됐다,0.033080216497182846
 송명섭은 동메달 결정전에서 브라질의 디오고 시우바를 12―7로 누르고 동메달을 따내는 데 만족해야 했다,0.07074432075023651
 하지만 3위전에서 끝까지 선전해 올림픽 첫 출전에 값진 동메달을 얻어냈습니다,0.8497992753982544
  그러나 태권도 남자 68g급의 송명섭경희대은 준결승에서 베네코할 하디이란에 져 패자전으로 밀린뒤 디우구 실바브라질를 127로 꺾고 동메달을 차지했고 복싱 57g급의 조석환상무도 준결승에서 알렉세이 티치첸코러시아에게 2545로 패해 동메달에 그쳤다,0.18732808530330658
한편 한국은 아테네올림픽 폐막을 이틀 앞둔 28일 오전 2시30분한국시각 현재 금 8 은 10 동메달 7개로 종합순위 9위를 기록 중이다,0.9926430583000183
  한편 이날 같이 경기에 나선 남자 68㎏ 이하급의 송명섭20·경희대은 눈두덩이  찢어지고 왼쪽 손가락 인대가 끊어지는 부상을 이기고 동메달을 따냈다,0.887299656867981
 송명섭은  준결승에서 시드니 올림픽 동메달리스트인 이란의 강호 보네코알 하디에게 마지막  1,0.1997143030166626
 송명섭은 3 4위전 진출전에서 타메르 후세인이집트을 96으로 3 4위 결정전에선 디우구 실바브라질를 127로 꺾고 동메달을 따냈다,0.9223047494888306
  그러나 남자 68kg급의 송명섭경희대은 동메달에 그쳤다,0.042187824845314026
  이로써 한국은 이날까지 금 8 은 10 동메달 7개를 수확했다,0.99289470911026
아테네올림픽美 남자농구 드림팀 쑥스러운 동메달,0.010825003497302532
 당초 결승 파트너로 꼽혔다가 동메달을 다투게 된 미국 남자 농구 ‘드림팀’과 리투아티아 선수들은 똑같이 흰색 유니폼을 입고 나와 숙소에서 다른 색 운동복을 갖고 나오느라 경기 시작이 40분이나 늦춰졌다,0.10028969496488571
  드림팀은 예선에서 패했던 강적 리투아니아를 10496으로 꺾은 뒤 동메달을 따냈다,0.9858734607696533
