sentence,sentiment
 올림픽 2연패를 이룬 주종목인 자유형 800m에서 에번스가 이날 작성한 기록은 지난해 상하이 세계선수권대회 동메달리스트이자 예선 전체 1위에 오른 케이트 지글러24·8분27초61보다 무려 33초98이나 뒤졌다,0.7538140416145325
 다행히 패자부활전에서 어렵게 올라가 동메달을 따긴 했으나 주변의 시선은 따갑기만 했다,0.041554149240255356
 76년 제21회 몬트리올 올림픽에서 여자 배구가 동메달을 딴 것은 한국 올림픽 사상 구기종목 첫 메달이자 여자가 따낸 첫 번째 올림픽 메달이다,0.9984323382377625
 김수녕은 이후 92년 바르셀로나 올림픽 단체전 금메달과 개인전 은메달 2000년 시드니 올림픽 단체전 금메달과 개인전 동메달을 추가하며 하계 올림픽에서 가장 많은 금메달과 메달을 획득한 선수로 기록됐다,0.9843730926513672
 한편 베이징 올림픽 육상 남자 110ｍ 허들 동메달리스트인 데이비드 올리버는 선발전 결승에서 13초 17의 저조한 기록으로 5위에 그쳐 올림픽 출전이 좌절됐습니다,0.010115102864801884
  남·여 복식 남·여 단식 혼합복식 등 5개 세부 종목으로 치러지는 올림픽 배드민턴에서 우리나라는 금메달 6개 은메달 7개 동메달 4개 등 총 17개의 메달을 따냈다,0.9985120892524719
그는 2009년 전북 고창군청 유도팀 감독을 맡아 창단 3년 만에 전국체전에서 금 1 은 2 동메달 2개로 종합 2위를 차지했다,0.6167654395103455
  한편 베이징올림픽 육상 남자 110ｍ 허들 동메달리스트인 데이비드 올리버는 이날 선발전 결승에서 13초17의 저조한 기록으로 5위에 그쳐 올림픽 출전에 실패했다,0.004840656649321318
 고창군청 유도팀은 창단 3년만에 전국체전에서 금메달 1개와 은메달 2개 동메달 2개로 종합 2위를 차지하기도 했다,0.7078932523727417
예  아니오닫기  구독자응원수  올림픽 황선우 자유형 100ｍ 결승서 5위…아시아인 69년만의 최고성적 올림픽 태권도 이대훈 패자부활전으로…3승해야 동메달 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.1249721497297287
  올림픽 2연패를 이룬 주종목인 자유형 800ｍ에서 에번스가 이날 작성한 기록은 지난해 상하이 세계선수권대회 동메달리스트이자 예선 전체 1위에 오른 케이트 지글러24·8분27초61보다 33초98이나 뒤졌다,0.7134316563606262
