sentence,sentiment
com 경향블로그 경향미디어로그 태권도 금메달리스트 문대성의 헛발질  서민의 기생충같은 이야기 문대성 나한테 전화하지 그랬니  사설성추행에 선거법 위반 김형태는 즉각 사퇴해야  낮은 목소리로 총선 뒤에 남은 것  아침을 열며 앵그리 버드온라인칼럼 기이하고도 기이한 선거모바일 경향  경향 뉴스진News Zie 출시공식 SNS 계정  경향 트위터미투데이페이스북세상과 경향의 소통 Khross  ⓒ 경향신문www,0.9889468550682068
  1위는 자신의 훈련파트너로 지난해 대구육상선수권대회에서 부정 출발로 인한 실격으로 어부지리 금메달을 목에 걸었던 ‘신성’ 요한 블레이크23가 9초75를 찍으며 존재를 과시했다,0.3151005208492279
 에번스는 1988년 서울올림픽에서 3관왕자유형 400·800m 개인혼영 400m에 오르고 1992년 바르셀로나 올림픽 자유형 800m에서도 금메달을 딴 ‘살아있는 전설’로 꼽힌다,0.9900044798851013
마린보이 프랑스서 金 담금질,0.9668520092964172
 세계일보 올림픽 2회 연속 금메달을 노리는 ‘마린보이’ 박태환23·SK텔레콤·사진이 프랑스의 몽펠리에로 훈련캠프를 옮겨 금메달을 향한 마지막 준비를 이어간다,0.9591948390007019
 박태환은 2008 베이징 올림픽에서 금메달을 따낸 자신의 주종목인 자유형 400m에서는 세계 신기록과 2연속 금메달을 노리고 있다,0.624137818813324
예  아니오닫기  구독자응원수  올림픽 영국 매 대회 금메달 따낸 유일한 나라…필리핀은 첫 금종합 올림픽국가별 메달순위24일 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.9347556829452515
 금메달을 목에 걸어드릴게요,0.5126400589942932
 끝내 금메달을 목에 건 황경선은 말 그대로 ‘투지의 화신’이었다,0.980508029460907
 비록 금메달을 따긴 했으나 그 지겨운 재활운동을 다시 해야했다,0.006618833635002375
 상대방 안쪽에서 위로 쳐 올라가 얼굴을 바깥쪽으로 후려치는 발차기로 황경선은 올림픽 3연속 메달 2연속 금메달의 신화를 준비하고 있다,0.9563733339309692
 그러나 올림픽 금메달과는 인연이 없었다,0.0034759638365358114
 하지만 세 번째 도전하는 런던 올림픽의 금메달 전망은 한층 밝다,0.9931288957595825
그밖에 류샹중국 다이론 로블레스쿠바 등과 런던 올림픽에서 남자 110m 허들 금메달을 놓고 격돌할 것으로 예상됐던 데이비드 올리버는 이날 선발전에서 5위에 그쳐 올림픽 출전이 좌절됐다,0.026124877855181694
 에번스는 1988년 서울 올림픽에서 3관왕자유형 400·800ｍ 개인혼영 400ｍ에 오르고 1992년 바르셀로나 올림픽 자유형 800ｍ에서도 금메달을 딴 세계 여자수영계의 전설이다,0.9934687614440918
  라이스는 베이징올림픽 개인혼영 200400m와 계영 800m 금메달리스트다,0.5530456900596619
 그리고 84년 LA 올림픽 여자 양궁에서 서향순이 첫 금메달을 따낸 이후 2008년 베이징 올림픽까지 한국이 역대 하계 올림픽에서 따낸 금메달 68개 가운데 여자 선수의 몫은 25개 배드민턴 혼합 복식 2개를 포함하면 27개가 된다,0.9694312810897827
 단체전은 베이징 올림픽까지 6연패를 달성했고 개인은 아테네 올림픽까지 6회 연속 금메달을 가져왔다,0.998291552066803
 그리고 ‘신궁’ 김수녕은 88년 서울올림픽 개인전과 단체전 금메달로 한국 스포츠 역사상 사상 첫 2관왕을 달성했다,0.9830824136734009
 김수녕은 이후 92년 바르셀로나 올림픽 단체전 금메달과 개인전 은메달 2000년 시드니 올림픽 단체전 금메달과 개인전 동메달을 추가하며 하계 올림픽에서 가장 많은 금메달과 메달을 획득한 선수로 기록됐다,0.9843730926513672
  라이스는 베이징올림픽 개인혼영 200400m와 계영 800m 금메달리스트로 마이클 볼 코치의 애제자다,0.9549083113670349
