sentence,sentiment
예  아니오닫기  구독자응원수  올림픽 메달 주고 싶을 정도…NHK가 칭찬한 황선우의 역영 르포 일본 첫 금메달 몰랐다…박수·함성 없는 도쿄 신주쿠 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.0213596373796463
  상대적으로 작은 체구를 스피드와 지구력으로 보완한 조구함은 이번 올림픽 가장 유력한 금메달 후보입니다,0.9898377656936646
 우승한다는 당연한 생각을 하고 있기 때문에 형의 의지와 힘을 받아서 저도 다음 날 열심히 해서 꼭 금메달 따도록 하겠습니다,0.9971296191215515
예  아니오닫기  구독자응원수  올림픽 영국 매 대회 금메달 따낸 유일한 나라…필리핀은 첫 금종합 올림픽국가별 메달순위24일 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.9347556829452515
 볼링은 아시안게임 정식 종목으로 현재까지 금메달 33개를 포함에 총 78개의 메달을 따낸 효자종목이기도 하다,0.9968597888946533
예  아니오닫기  구독자응원수  테러리스트가 금메달,0.027767306193709373
 볼링은 아시안게임 정식 종목으로 그동안 금메달 33개를 포함해 모두 78개의 메달을 따낸 효자 종목이다,0.99739009141922
 스포츠의 가치를 생동감 있고 정확하게 전하겠습니다  도쿄올림픽 괴물 황선우 자유형 100m 47초82 5위…고교생이 월클과 맞섰다 도쿄올림픽‘펜싱 맏형’ 김정환 결승 진출 실패…사브르 남자 金 좌절 카피라이트 배너 Copyrigh ⓒ 스포티비뉴스,0.9883381724357605
 협회는 이번 올림픽에서 최소 금메달 1개를 기대하고 있다,0.8788816332817078
 이소희신승찬인천국제공항과 김소영인천국제공항공희용전북은행이 출전하는 여자 복식과 안세영삼성생명이 나가는 여자 단식이 금메달 후보 종목이다,0.8992730379104614
예  아니오닫기  구독자응원수  올림픽 메달 주고 싶을 정도…NHK가 칭찬한 황선우의 역영 르포 일본 첫 금메달 몰랐다…박수·함성 없는 도쿄 신주쿠 카피라이트 배너 Copyrigh ⓒ 연합뉴스,0.0213596373796463
  2004년 아테네 대회부터 2016년 리우 대회까지 네 번이나 올림픽 무대를 밟아 금메달 4개와 은메달 2개를 따낸 ‘사격 리빙 레전드’인 진종오는 이번 올림픽에 참가하는 선수 중 최연장자이자 최다 올림픽 참가자다,0.9983099699020386
 진천  연합뉴스 진종오는 2004년 아테네 대회 50m 권총 은메달을 시작으로 2008년 베이징 대회 50m 권총 금메달과 10m 공기권총 은메달 2012년 런던 대회 50m 권총 10m 공기권총 금메달 2016년 리우 대회 50m 권총 3연패 등의 역사를 썼다,0.9740895628929138
 그는 “최다 메달이나 4회 연속 금메달에 욕심이 없다면 거짓말이다,0.22103790938854218
 리우데자네이루 올림픽 배드민턴 남자단식 금메달 딴 천룽 EPA연합뉴스 자료사진  서울연합뉴스2020 도쿄올림픽에 출전하는 중국 배드민턴 대표팀 명단이 발표됐다고 1일 신화통신이 보도했다,0.8942484259605408
  2016 리우데자네이루 올림픽에서 남자 단식 금메달을 목에 건 천룽올림픽 포인트 랭킹 6위은 2연속 금메달에 도전한다,0.9861084818840027
 한 해에 4대 메이저대회 단식 우승과 올림픽 금메달을 모두 휩쓰는 골든 슬램은 역사상 단 한 명만 달성한 기록이다,0.9878690838813782
